,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Index Right,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Point of Regard Right X [px],Point of Regard Right Y [px],AOI Name Right,AOI Group Right,AOI Scope Right,AOI Order Right,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
11931,11931,3251781.098,12:56:57:964,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,5,13.6394,13.6394,3.4368,1121.5433,1095.9065,-,-,-,-,0.0000,0.0000,0.0000,-94.8703,-84.5506,680.2906,1069.0168,828.6292,-,-,-,-,-,-,-,-
11932,11932,3251800.984,12:56:57:984,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,5,13.5116,13.5116,3.4059,1121.6649,1095.3137,-,-,-,-,0.0000,0.0000,0.0000,-94.9041,-84.5599,680.4491,1069.1288,828.5384,-,-,-,-,-,-,-,-
11933,11933,3251820.854,12:56:58:004,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,5,13.3789,13.3789,3.3737,1120.0711,1095.0080,-,-,-,-,0.0000,0.0000,0.0000,-94.9277,-84.5600,680.6092,1069.1811,828.6418,-,-,-,-,-,-,-,-
11934,11934,3251840.73,12:56:58:024,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,5,13.5227,13.5227,3.4102,1119.4419,1095.5169,-,-,-,-,0.0000,0.0000,0.0000,-94.9532,-84.5391,680.7813,1069.1491,828.4791,-,-,-,-,-,-,-,-
11935,11935,3251860.616,12:56:58:044,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,5,13.4758,13.4758,3.3993,1124.5726,1093.0628,-,-,-,-,0.0000,0.0000,0.0000,-94.9743,-84.5515,680.9128,1069.1607,828.4305,-,-,-,-,-,-,-,-
11936,11936,3251880.598,12:56:58:064,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,5,13.4941,13.4941,3.4044,1126.1907,1091.9005,-,-,-,-,0.0000,0.0000,0.0000,-94.9886,-84.5603,681.0277,1069.1200,828.4567,-,-,-,-,-,-,-,-
11937,11937,3251900.483,12:56:58:084,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,5,13.6400,13.6400,3.4411,1124.4602,1092.2178,-,-,-,-,0.0000,0.0000,0.0000,-94.9722,-84.5143,681.1489,1069.3265,828.2750,-,-,-,-,-,-,-,-
11938,11938,3251920.351,12:56:58:104,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,5,13.2154,13.2154,3.3341,1125.4278,1091.9990,-,-,-,-,0.0000,0.0000,0.0000,-94.8997,-84.4291,680.8377,1069.1332,828.1332,-,-,-,-,-,-,-,-
11939,11939,3251940.226,12:56:58:124,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,5,13.5487,13.5487,3.4174,1126.3654,1092.0942,-,-,-,-,0.0000,0.0000,0.0000,-94.8822,-84.4460,680.9420,1068.8742,828.0584,-,-,-,-,-,-,-,-
11940,11940,3251960.104,12:56:58:144,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,5,13.3417,13.3417,3.3670,1136.8966,1094.4988,-,-,-,-,0.0000,0.0000,0.0000,-94.7467,-84.4501,681.1713,1068.0408,828.0602,-,-,-,-,-,-,-,-
11941,11941,3251979.975,12:56:58:163,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,5,13.2932,13.2932,3.3546,1155.0175,1097.1535,-,-,-,-,0.0000,0.0000,0.0000,-94.7228,-84.4474,681.1089,1067.6637,828.1595,-,-,-,-,-,-,-,-
11942,11942,3251999.856,12:56:58:183,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,5,13.4432,13.4432,3.3924,1151.0279,1096.8681,-,-,-,-,0.0000,0.0000,0.0000,-94.7155,-84.5049,681.2099,1067.6246,828.1989,-,-,-,-,-,-,-,-
11943,11943,3252019.723,12:56:58:203,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Saccade,5,13.3938,13.3938,3.3810,1164.4468,1097.4539,-,-,-,-,0.0000,0.0000,0.0000,-94.7358,-84.5454,681.3952,1067.6505,828.2894,-,-,-,-,-,-,-,-
11944,11944,3252039.723,12:56:58:223,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Saccade,5,13.2313,13.2313,3.3430,1178.8959,1096.9544,-,-,-,-,0.0000,0.0000,0.0000,-94.8167,-84.6404,681.8721,1067.5778,828.3786,-,-,-,-,-,-,-,-
11945,11945,3252059.607,12:56:58:243,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Saccade,5,13.3938,13.3938,3.3841,1182.5447,1089.7569,-,-,-,-,0.0000,0.0000,0.0000,-94.8528,-84.6798,681.9905,1067.6505,828.2894,-,-,-,-,-,-,-,-
11946,11946,3252079.475,12:56:58:263,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Saccade,5,13.4306,13.4306,3.3949,1167.3802,1095.4288,-,-,-,-,0.0000,0.0000,0.0000,-94.8883,-84.6987,682.3461,1067.7560,828.3619,-,-,-,-,-,-,-,-
11947,11947,3252099.354,12:56:58:283,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Saccade,5,13.4164,13.4164,3.3923,1160.3674,1096.9429,-,-,-,-,0.0000,0.0000,0.0000,-94.9354,-84.6183,682.5261,1068.0000,828.0000,-,-,-,-,-,-,-,-
11948,11948,3252119.221,12:56:58:303,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Saccade,5,13.4621,13.4621,3.4045,907.9354,735.2921,-,-,-,-,0.0000,0.0000,0.0000,-95.2298,-84.1115,682.7275,1071.1658,823.4473,-,-,-,-,-,-,-,-
11949,11949,3252139.083,12:56:58:322,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,6,13.3669,13.3669,3.3811,783.8400,659.9304,-,-,-,-,0.0000,0.0000,0.0000,-95.4973,-83.9198,682.7791,1072.6756,821.4739,-,-,-,-,-,-,-,-
11950,11950,3252158.98,12:56:58:342,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,6,13.7236,13.7236,3.4691,777.9904,619.9223,-,-,-,-,0.0000,0.0000,0.0000,-95.5556,-83.9832,682.5952,1073.0075,821.3855,-,-,-,-,-,-,-,-
11951,11951,3252178.846,12:56:58:362,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,6,13.3872,13.3872,3.3845,771.3158,609.9444,-,-,-,-,0.0000,0.0000,0.0000,-95.5313,-83.9816,682.4248,1073.2796,821.5940,-,-,-,-,-,-,-,-
11952,11952,3252198.854,12:56:58:382,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,6,13.4181,13.4181,3.3957,774.4774,604.3611,-,-,-,-,0.0000,0.0000,0.0000,-95.6778,-84.0946,683.1126,1073.2994,821.6085,-,-,-,-,-,-,-,-
11953,11953,3252218.715,12:56:58:402,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,6,13.4535,13.4535,3.4077,773.4989,608.1779,-,-,-,-,0.0000,0.0000,0.0000,-95.7712,-84.1758,683.7561,1073.3949,821.9928,-,-,-,-,-,-,-,-
11954,11954,3252238.591,12:56:58:422,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,6,13.3910,13.3910,3.3903,774.9575,606.7973,-,-,-,-,0.0000,0.0000,0.0000,-95.7740,-84.1670,683.3763,1073.4361,822.0251,-,-,-,-,-,-,-,-
11955,11955,3252258.469,12:56:58:442,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,6,13.3602,13.3602,3.3807,775.6259,612.5644,-,-,-,-,0.0000,0.0000,0.0000,-95.7210,-84.1218,682.9842,1073.4068,822.0531,-,-,-,-,-,-,-,-
11956,11956,3252278.346,12:56:58:462,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,6,13.3437,13.3437,3.3759,774.5222,622.7262,-,-,-,-,0.0000,0.0000,0.0000,-95.6888,-84.1242,682.8460,1073.5563,822.4254,-,-,-,-,-,-,-,-
11957,11957,3252298.232,12:56:58:482,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,6,13.0537,13.0537,3.3038,774.1555,616.7730,-,-,-,-,0.0000,0.0000,0.0000,-95.6817,-84.1879,682.8560,1073.5141,822.3888,-,-,-,-,-,-,-,-
11958,11958,3252318.094,12:56:58:501,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,6,13.3373,13.3373,3.3744,772.0909,625.4290,-,-,-,-,0.0000,0.0000,0.0000,-95.6776,-84.1826,682.8513,1073.5994,822.5730,-,-,-,-,-,-,-,-
11959,11959,3252337.975,12:56:58:521,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,6,13.1135,13.1135,3.3165,772.6591,614.2461,-,-,-,-,0.0000,0.0000,0.0000,-95.5915,-84.1210,682.4126,1073.2981,822.3047,-,-,-,-,-,-,-,-
11960,11960,3252357.975,12:56:58:541,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,6,13.1878,13.1878,3.3367,768.0486,618.2819,-,-,-,-,0.0000,0.0000,0.0000,-95.5680,-84.1439,682.7826,1073.3343,822.2374,-,-,-,-,-,-,-,-
11961,11961,3252377.845,12:56:58:561,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,6,13.2114,13.2114,3.3462,762.2976,624.5383,-,-,-,-,0.0000,0.0000,0.0000,-95.6470,-84.2342,683.5201,1073.4190,822.4894,-,-,-,-,-,-,-,-
11962,11962,3252397.726,12:56:58:581,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,6,13.2825,13.2825,3.3673,761.7837,629.6041,-,-,-,-,0.0000,0.0000,0.0000,-95.7365,-84.3165,684.2202,1073.2732,822.5194,-,-,-,-,-,-,-,-
11963,11963,3252417.591,12:56:58:601,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,6,12.8639,12.8639,3.2634,756.1859,623.6726,-,-,-,-,0.0000,0.0000,0.0000,-95.7215,-84.3111,684.3403,1073.2441,822.0445,-,-,-,-,-,-,-,-
11964,11964,3252437.475,12:56:58:621,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,6,13.1295,13.1295,3.3303,756.8946,623.9906,-,-,-,-,0.0000,0.0000,0.0000,-95.7381,-84.3254,684.4580,1073.0384,822.1956,-,-,-,-,-,-,-,-
11965,11965,3252457.345,12:56:58:641,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,6,13.3028,13.3028,3.3717,751.0890,625.8063,-,-,-,-,0.0000,0.0000,0.0000,-95.6580,-84.2563,684.0824,1073.0000,822.2590,-,-,-,-,-,-,-,-
11966,11966,3252477.219,12:56:58:661,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,6,13.4070,13.4070,3.3938,747.2837,625.8173,-,-,-,-,0.0000,0.0000,0.0000,-95.5264,-84.1603,683.3119,1072.9375,822.3053,-,-,-,-,-,-,-,-
11967,11967,3252497.098,12:56:58:680,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,6,13.2786,13.2786,3.3581,751.5925,622.2043,-,-,-,-,0.0000,0.0000,0.0000,-95.4187,-84.0663,682.5583,1072.5465,821.9027,-,-,-,-,-,-,-,-
11968,11968,3252517.085,12:56:58:700,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,6,13.1776,13.1776,3.3346,752.4386,621.2353,-,-,-,-,0.0000,0.0000,0.0000,-95.4019,-84.0454,682.9181,1072.4886,821.7276,-,-,-,-,-,-,-,-
11969,11969,3252536.971,12:56:58:720,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,6,12.8393,12.8393,3.2484,751.2954,610.8219,-,-,-,-,0.0000,0.0000,0.0000,-95.2598,-83.9258,682.5101,1072.3515,821.0769,-,-,-,-,-,-,-,-
11970,11970,3252556.85,12:56:58:740,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,6,12.7497,12.7497,3.2250,748.8884,616.4509,-,-,-,-,0.0000,0.0000,0.0000,-95.1496,-83.8012,682.3064,1071.9055,820.9799,-,-,-,-,-,-,-,-
11971,11971,3252576.721,12:56:58:760,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,6,13.0910,13.0910,3.3104,748.0149,614.6280,-,-,-,-,0.0000,0.0000,0.0000,-95.0922,-83.8700,682.4061,1071.6702,821.3698,-,-,-,-,-,-,-,-
11972,11972,3252596.596,12:56:58:780,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,6,13.1077,13.1077,3.3116,749.2415,613.8083,-,-,-,-,0.0000,0.0000,0.0000,-94.9554,-83.7939,681.8158,1071.4025,821.3680,-,-,-,-,-,-,-,-
11973,11973,3252616.459,12:56:58:800,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,6,12.6746,12.6746,3.2047,749.0848,612.9709,-,-,-,-,0.0000,0.0000,0.0000,-94.8638,-83.7596,682.0001,1071.2902,821.0648,-,-,-,-,-,-,-,-
11974,11974,3252636.346,12:56:58:820,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,6,12.8752,12.8752,3.2542,747.7681,612.5579,-,-,-,-,0.0000,0.0000,0.0000,-94.8353,-83.7804,681.9131,1071.2577,821.2937,-,-,-,-,-,-,-,-
11975,11975,3252656.235,12:56:58:840,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,6,12.3274,12.3274,3.1185,752.0264,605.6237,-,-,-,-,0.0000,0.0000,0.0000,-94.8582,-83.8542,682.0151,1070.8030,821.0838,-,-,-,-,-,-,-,-
11976,11976,3252676.217,12:56:58:860,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,6,13.1292,13.1292,3.3171,751.8588,612.4088,-,-,-,-,0.0000,0.0000,0.0000,-94.8174,-83.7977,681.8591,1070.8271,821.4561,-,-,-,-,-,-,-,-
11977,11977,3252696.119,12:56:58:880,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,6,13.1665,13.1665,3.3232,753.4310,613.9385,-,-,-,-,0.0000,0.0000,0.0000,-94.7004,-83.6429,681.2206,1070.8686,821.3709,-,-,-,-,-,-,-,-
11978,11978,3252715.957,12:56:58:899,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,6,12.9634,12.9634,3.2696,754.0406,614.7322,-,-,-,-,0.0000,0.0000,0.0000,-94.6092,-83.5582,680.5755,1070.8800,821.1434,-,-,-,-,-,-,-,-
11979,11979,3252735.85,12:56:58:919,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,6,12.8037,12.8037,3.2269,751.9350,615.7134,-,-,-,-,0.0000,0.0000,0.0000,-94.5195,-83.4769,679.9170,1070.8748,820.7791,-,-,-,-,-,-,-,-
11980,11980,3252755.714,12:56:58:939,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,6,12.8037,12.8037,3.2240,751.0973,620.1329,-,-,-,-,0.0000,0.0000,0.0000,-94.4371,-83.4000,679.3120,1070.8748,820.7791,-,-,-,-,-,-,-,-
11981,11981,3252775.591,12:56:58:959,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Saccade,6,12.6551,12.6551,3.1880,749.9536,617.1603,-,-,-,-,0.0000,0.0000,0.0000,-94.4187,-83.3365,679.5074,1070.8185,820.7293,-,-,-,-,-,-,-,-
11982,11982,3252795.47,12:56:58:979,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Saccade,6,12.3226,12.3226,3.1077,597.1465,504.5727,-,-,-,-,0.0000,0.0000,0.0000,-94.6308,-83.2595,679.9476,1072.6671,818.9539,-,-,-,-,-,-,-,-
11983,11983,3252815.46,12:56:58:999,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,7,12.5627,12.5627,3.1662,511.0204,468.7574,-,-,-,-,0.0000,0.0000,0.0000,-94.7783,-83.1432,679.7146,1074.0024,818.4576,-,-,-,-,-,-,-,-
11984,11984,3252835.343,12:56:59:019,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,7,12.3768,12.3768,3.1172,509.9737,446.6952,-,-,-,-,0.0000,0.0000,0.0000,-94.6676,-83.1106,679.0827,1073.8697,818.5355,-,-,-,-,-,-,-,-
11985,11985,3252855.21,12:56:59:039,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,7,12.3433,12.3433,3.1082,509.9122,426.0839,-,-,-,-,0.0000,0.0000,0.0000,-94.6196,-83.0915,678.9367,1073.7392,818.2548,-,-,-,-,-,-,-,-
11986,11986,3252875.09,12:56:59:058,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,7,12.7394,12.7394,3.2101,514.1716,447.7132,-,-,-,-,0.0000,0.0000,0.0000,-94.6782,-83.1527,679.7465,1073.5397,818.5742,-,-,-,-,-,-,-,-
11987,11987,3252894.967,12:56:59:078,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,7,12.6791,12.6791,3.1951,515.4934,450.3745,-,-,-,-,0.0000,0.0000,0.0000,-94.6300,-83.1337,679.7500,1073.5009,818.2856,-,-,-,-,-,-,-,-
11988,11988,3252914.834,12:56:59:098,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,7,12.3301,12.3301,3.1060,516.4028,451.6219,-,-,-,-,0.0000,0.0000,0.0000,-94.5165,-83.0369,679.1797,1073.2257,818.2768,-,-,-,-,-,-,-,-
11989,11989,3252934.721,12:56:59:118,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,7,12.3715,12.3715,3.1156,516.4458,429.6017,-,-,-,-,0.0000,0.0000,0.0000,-94.4685,-82.9846,679.0536,1073.0535,818.0744,-,-,-,-,-,-,-,-
11990,11990,3252954.595,12:56:59:138,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,7,12.8599,12.8599,3.2352,514.4262,450.2455,-,-,-,-,0.0000,0.0000,0.0000,-94.3855,-82.8679,678.8023,1072.9709,818.2762,-,-,-,-,-,-,-,-
11991,11991,3252974.589,12:56:59:158,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,7,12.7575,12.7575,3.2073,514.1495,455.1949,-,-,-,-,0.0000,0.0000,0.0000,-94.2853,-82.7490,678.2556,1072.8369,818.1763,-,-,-,-,-,-,-,-
11992,11992,3252994.483,12:56:59:178,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,7,12.4451,12.4451,3.1301,513.4024,450.1900,-,-,-,-,0.0000,0.0000,0.0000,-94.2556,-82.7652,678.2703,1072.7863,817.9524,-,-,-,-,-,-,-,-
11993,11993,3253014.344,12:56:59:198,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,7,12.1365,12.1365,3.0523,514.6159,444.2666,-,-,-,-,0.0000,0.0000,0.0000,-94.1934,-82.7599,677.9542,1072.5606,817.5543,-,-,-,-,-,-,-,-
11994,11994,3253034.221,12:56:59:218,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,7,12.9801,12.9801,3.2619,517.3164,451.1482,-,-,-,-,0.0000,0.0000,0.0000,-94.1459,-82.7635,678.1928,1072.2651,818.0279,-,-,-,-,-,-,-,-
11995,11995,3253054.083,12:56:59:237,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,7,12.1549,12.1549,3.0566,516.7628,455.2566,-,-,-,-,0.0000,0.0000,0.0000,-94.0714,-82.7025,677.9030,1072.1894,817.5262,-,-,-,-,-,-,-,-
11996,11996,3253073.966,12:56:59:257,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,7,12.4093,12.4093,3.1188,514.4096,458.4938,-,-,-,-,0.0000,0.0000,0.0000,-93.9801,-82.6860,677.7684,1072.0509,817.5811,-,-,-,-,-,-,-,-
11997,11997,3253093.844,12:56:59:277,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,7,12.5627,12.5627,3.1542,513.9529,449.0330,-,-,-,-,0.0000,0.0000,0.0000,-93.8819,-82.6202,677.2317,1072.0024,817.4576,-,-,-,-,-,-,-,-
11998,11998,3253113.709,12:56:59:297,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Saccade,7,12.5780,12.5780,3.1555,514.7037,443.2999,-,-,-,-,0.0000,0.0000,0.0000,-93.8086,-82.5561,676.7172,1071.7984,817.2988,-,-,-,-,-,-,-,-
11999,11999,3253133.716,12:56:59:317,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Saccade,7,12.5113,12.5113,3.1422,677.8103,448.5540,-,-,-,-,0.0000,0.0000,0.0000,-93.5748,-82.6033,677.4335,1069.2887,817.3247,-,-,-,-,-,-,-,-
12000,12000,3253153.581,12:56:59:337,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,8,12.8971,12.8971,3.2403,811.2712,455.7433,-,-,-,-,0.0000,0.0000,0.0000,-93.2369,-82.6451,678.0822,1066.4183,817.7144,-,-,-,-,-,-,-,-
12001,12001,3253173.461,12:56:59:357,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,8,12.4132,12.4132,3.1182,823.6051,455.4741,-,-,-,-,0.0000,0.0000,0.0000,-93.1358,-82.6575,677.5521,1066.0733,817.7686,-,-,-,-,-,-,-,-
12002,12002,3253193.342,12:56:59:377,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,8,12.5949,12.5949,3.1606,825.5349,453.7565,-,-,-,-,0.0000,0.0000,0.0000,-93.0600,-82.5940,677.0124,1066.1086,817.8335,-,-,-,-,-,-,-,-
12003,12003,3253213.209,12:56:59:397,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,8,12.5949,12.5949,3.1584,829.6021,461.0009,-,-,-,-,0.0000,0.0000,0.0000,-92.9920,-82.5359,676.5335,1066.1086,817.8335,-,-,-,-,-,-,-,-
12004,12004,3253233.09,12:56:59:416,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,8,12.5949,12.5949,3.1562,830.7639,462.4465,-,-,-,-,0.0000,0.0000,0.0000,-92.9293,-82.4805,676.0800,1066.1086,817.8335,-,-,-,-,-,-,-,-
12005,12005,3253252.955,12:56:59:436,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,8,12.7741,12.7741,3.1982,828.2631,465.1458,-,-,-,-,0.0000,0.0000,0.0000,-92.8663,-82.4223,675.6035,1066.2121,817.9144,-,-,-,-,-,-,-,-
12006,12006,3253272.829,12:56:59:456,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,8,13.1559,13.1559,3.2921,824.5688,466.8112,-,-,-,-,0.0000,0.0000,0.0000,-92.8885,-82.4159,675.5802,1066.5073,817.8698,-,-,-,-,-,-,-,-
12007,12007,3253292.837,12:56:59:476,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,8,12.9097,12.9097,3.2298,828.5401,468.9512,-,-,-,-,0.0000,0.0000,0.0000,-92.9153,-82.2923,675.2337,1066.4489,817.5021,-,-,-,-,-,-,-,-
12008,12008,3253312.706,12:56:59:496,Trial011,11 sophie sous l'eau joie vs triste.avi,0.0,15183.178,41,CornflowerBlue,98.5301,Eye,Fixation,8,12.8581,12.8581,3.2176,828.8926,457.8679,-,-,-,-,0.0000,0.0000,0.0000,-92.9552,-82.2923,675.3379,1066.6626,816.8308,-,-,-,-,-,-,-,-
